duration,retry_count,status,error_type,message
441.65,0,success,none,"dbt model fact_orders finished: PASS, freshness within SLA, invocation_id=job_80912_6a96e0"
473.27,5,success,none,task=zipcode_metrics_refresh.load target=raw.customers status=OK run_id=job_28786_424dff committed partitions=9 at 2026-04-28T00:00:32Z
385.76,0,success,none,"dbt model stg_payments finished: PASS, freshness within SLA, invocation_id=job_67887_3bd48b"
129.01,1,success,none,"dbt model dim_user finished: PASS, freshness within SLA, invocation_id=job_43260_d3da34"
13.52,0,warning,none,dbt DAG payment_recon completed successfully for table warehouse.shipments; rows=261491 duration=13.52s job_id=job_20855_8be427 ts=2026-04-28T04:20:53Z
64.12,0,success,none,"dbt model mart_revenue_daily finished: PASS, freshness within SLA, invocation_id=job_76252_eb984c | attempt=1 hostname=worker-11 memory_mb=19882"
510.52,2,success,dbt_error,dbt run failed on model stg_events_clickstream: Compilation Error near line 78; invocation_id=job_16990_001498
12.69,0,success,none,"dbt model billing_invoices finished: PASS, freshness within SLA, invocation_id=job_66866_a7279b"
76.2,0,success,none,task=payment_recon.load target=raw.orders status=OK run_id=job_72324_38c090 committed partitions=20 at 2026-04-21T03:38:54Z
2889.52,5,error,missing_file,Input path not found s3://lake/customer_dim_build/dt=2026-04-19/part-000.snappy.parquet; job_id=job_65822_78086e
194.9,0,success,unknown,unknown
428.14,1,success,none,task=billing_export_load.load target=raw.customers status=OK run_id=job_51727_05770f committed partitions=44 at 2026-04-05T14:33:33Z
40.89,0,success,none,"dbt model raw_customers finished: PASS, freshness within SLA, invocation_id=job_95726_f03f01"
21.78,1,success,none,Glue DAG billing_export_load completed successfully for table analytics.session_rollup; rows=1888649 duration=21.78s job_id=job_17144_3b67dc ts=2026-04-09T23:05:15Z | attempt=2 hostname=worker-23 memory_mb=19850
13.15,1,timeout,permission,AccessDeniedException: role etl_runner cannot write to raw.orders; job_id=job_58404_3b7fb9 request_id=778fd206
287.11,1,failed,dbt_error,Database Error in model inventory_snapshot: relation source_customers does not exist | attempt=2 hostname=worker-24 memory_mb=8928
597.03,1,success,none,task=clickstream_spark_job.load target=billing.invoices status=OK run_id=job_16400_58b3af committed partitions=18 at 2026-04-16T07:50:07Z
4.15,1,success,none,task=customer_dim_build.load target=stg_events.clickstream status=OK run_id=job_47726_b4e7ea committed partitions=22 at 2026-04-20T16:46:17Z
60.99,0,success,none,"dbt model dim_user finished: PASS, freshness within SLA, invocation_id=job_79414_6456f5"
595.67,2,failed,upstream_dependency,HTTP 503 from upstream service during extract for stg.payments; circuit breaker open; retry=2
2650.06,0,warning,-,task=billing_export_load.load target=crm.leads status=OK run_id=job_63778_c1a85e committed partitions=6 at 2026-04-01T22:31:57Z | attempt=1 hostname=worker-20 memory_mb=21946
291.22,1,success,none,dbt DAG inventory_sync completed successfully for table stg_events.clickstream; rows=1926074 duration=291.22s job_id=job_48401_185c2c ts=2026-04-01T07:32:12Z
56.16,0,success,none,Airflow DAG fraud_features_etl completed successfully for table mart.revenue_daily; rows=250841 duration=56.16s job_id=job_89557_17871e ts=2026-04-18T00:51:49Z
420.82,0,success,none,"dbt model warehouse_shipments finished: PASS, freshness within SLA, invocation_id=job_44078_b5d058"
459.05,3,failed,upstream_dependency,External dependency not ready: watermark behind by 196 minutes for pipeline=zipcode_metrics_refresh
117.6,3,success,none,"dbt model raw_orders finished: PASS, freshness within SLA, invocation_id=job_39468_42f70b | attempt=4 hostname=worker-21 memory_mb=3750"
12.17,0,success,none,dbt DAG clickstream_spark_job completed successfully for table billing.invoices; rows=957807 duration=12.17s job_id=job_43563_774757 ts=2026-04-06T23:41:42Z
1556.58,2,timeout,schema_mismatch,Schema validation failed for stg_events.clickstream: expected column customer_id INT but found STRING; job_id=job_67920_242994 ts=2026-04-07T03:38:10Z
230.75,2,error,none,Spark DAG dbt_marts_run completed successfully for table mart.revenue_daily; rows=1845757 duration=230.75s job_id=job_79755_8150b5 ts=2026-04-09T20:26:06Z
308.54,0,success,none,"dbt model billing_invoices finished: PASS, freshness within SLA, invocation_id=job_99751_e70929"
233.55,1,degraded,none,
1206.64,2,timeout,missing_file,Airflow sensor dbt_marts_run.wait_for_file failed: gs://bucket/raw/mart.revenue_daily/2026-04-26.csv missing
1655.01,0,success,upstream_dependency,HTTP 503 from upstream service during extract for raw.orders; circuit breaker open; retry=0
12.0,1,success,none,"dbt model dim_user finished: PASS, freshness within SLA, invocation_id=job_38155_898ca6 | attempt=2 hostname=worker-17 memory_mb=12750"
366.15,2,failed,missing_file,Airflow sensor customer_dim_build.wait_for_file failed: gs://bucket/raw/warehouse.shipments/2026-04-25.csv missing
1804.4,1,error,permission,permission denied for schema analytics while executing INSERT into crm.leads; user=svc_etl
223.43,0,degraded,data_quality,"Great Expectations checkpoint failed for stg_events.clickstream: null_rate=0.71, duplicate_keys=14426 job_id=job_31402_fe6547"
438.84,0,success,none,Glue DAG customer_dim_build completed successfully for table stg_events.clickstream; rows=380884 duration=438.84s job_id=job_89278_3fc0e7 ts=2026-04-11T15:06:51Z
10.01,0,success,none,task=daily_orders_ingest.load target=inventory_snapshot status=OK run_id=job_94850_1fa801 committed partitions=37 at 2026-04-02T05:07:26Z
121.24,2,success,none,Airflow DAG payment_recon completed successfully for table raw.customers; rows=1112331 duration=121.24s job_id=job_75215_434d97 ts=2026-04-13T22:46:00Z
53.8,4,success,none,
461.8,4,success,data_quality,"row_count anomaly for stg_events.clickstream: expected 100k-130k, observed 7412; quarantined batch"
401.8,1,success,none,Prefect DAG billing_export_load completed successfully for table raw.orders; rows=143164 duration=401.8s job_id=job_16293_eac6da ts=2026-04-06T00:31:17Z
4270.75,1,warning,missing_file,Airflow sensor fraud_features_etl.wait_for_file failed: gs://bucket/raw/inventory_snapshot/2026-04-28.csv missing
4257.4,4,error,missing_file,Input path not found s3://lake/clickstream_spark_job/dt=2026-04-01/part-000.snappy.parquet; job_id=job_99204_87b495
6821.36,2,timeout,timeout,Spark executor heartbeat timeout while writing stg_events.clickstream; stage=20 retry=2; java.net.SocketTimeoutException: Read timed out
280.46,2,failed,none,task=inventory_sync.load target=stg_events.clickstream status=OK run_id=job_39662_61705f committed partitions=47 at 2026-04-09T05:06:47Z
104.9,2,success,none,"dbt model warehouse_shipments finished: PASS, freshness within SLA, invocation_id=job_15370_18da7e"
544.27,1,success,none,"dbt model dim_user finished: PASS, freshness within SLA, invocation_id=job_42931_a664c3"
14.53,0,success,none,"dbt model crm_leads finished: PASS, freshness within SLA, invocation_id=job_61608_dab84e"
1632.15,6,warning,upstream_dependency,HTTP 503 from upstream service during extract for stg_events.clickstream; circuit breaker open; retry=6
198.06,0,success,none,"dbt model stg_payments finished: PASS, freshness within SLA, invocation_id=job_44692_ac2bba"
100.27,0,success,none,dbt DAG billing_export_load completed successfully for table dim_user; rows=344900 duration=100.27s job_id=job_60494_31cafb ts=2026-04-24T10:42:03Z
271.79,1,success,none,"dbt model crm_leads finished: PASS, freshness within SLA, invocation_id=job_34386_6ca7f3"
3766.08,1,success,timeout,SLA miss: upstream batch still running after 3766.08s for clickstream_spark_job; marked timeout job_id=job_55657_f64167
188.61,4,success,data_quality,"row_count anomaly for raw.orders: expected 100k-130k, observed 13341; quarantined batch | attempt=5 hostname=worker-12 memory_mb=19761"
380.84,3,timeout,upstream_dependency,Upstream dependency crm_api delayed; skipping payment_recon for stg.payments; job_id=job_95119_be6d35
213.74,1,success,none,Airflow DAG dbt_marts_run completed successfully for table billing.invoices; rows=400595 duration=213.74s job_id=job_89450_02d089 ts=2026-04-18T02:09:12Z
350.78,3,success,none,Dagster DAG payment_recon completed successfully for table warehouse.shipments; rows=2254895 duration=350.78s job_id=job_29510_02e6e5 ts=2026-04-15T01:06:16Z
354.95,1,degraded,upstream_dependency,External dependency not ready: watermark behind by 299 minutes for pipeline=payment_recon
1.33,0,success,none,Dagster DAG crm_delta_merge completed successfully for table billing.invoices; rows=231251 duration=1.33s job_id=job_60961_d29976 ts=2026-04-26T10:27:23Z | attempt=1 hostname=worker-10 memory_mb=13124
148.06,1,failed,upstream_dependency,Upstream dependency crm_api delayed; skipping daily_orders_ingest for warehouse.shipments; job_id=job_22930_6b43c7
106.22,1,success,none,"dbt model crm_leads finished: PASS, freshness within SLA, invocation_id=job_99180_0eed38"
300.79,0,success,none,Prefect DAG payment_recon completed successfully for table dim_user; rows=1201492 duration=300.79s job_id=job_43619_23505c ts=2026-04-23T14:29:53Z
802.2,1,failed,permission,403 Forbidden from object store during crm_delta_merge; check IAM policy for table=dim_user | attempt=2 hostname=worker-13 memory_mb=5528
7.17,2,success,none,Spark DAG fraud_features_etl completed successfully for table crm.leads; rows=273260 duration=7.17s job_id=job_82987_8028a2 ts=2026-04-18T11:33:42Z
58.25,1,success,none,Prefect DAG zipcode_metrics_refresh completed successfully for table inventory_snapshot; rows=996936 duration=58.25s job_id=job_60600_273289 ts=2026-04-20T14:04:54Z
39.89,0,success,upstream_dependency,External dependency not ready: watermark behind by 88 minutes for pipeline=clickstream_spark_job
304.86,4,timeout,data_quality,DQ rule violation in inventory_sync: negative amount detected in fact_orders; bad_rows=5533 | attempt=5 hostname=worker-7 memory_mb=13159
490.46,0,error,none,task=crm_delta_merge.load target=dim_user status=OK run_id=job_27112_9e51a0 committed partitions=48 at 2026-04-16T11:30:46Z
2025.26,3,degraded,schema_mismatch,Schema validation failed for mart.revenue_daily: expected column customer_id INT but found STRING; job_id=job_83647_2e3d1b ts=2026-04-05T05:56:38Z
292.52,2,error,permision,task=daily_orders_ingest.load target=inventory_snapshot status=OK run_id=job_98049_06ae75 committed partitions=12 at 2026-04-11T03:05:42Z
204.14,2,warning,none,Spark DAG crm_delta_merge completed successfully for table raw.orders; rows=1816002 duration=204.14s job_id=job_31873_f0a887 ts=2026-04-08T11:09:51Z
331.92,6,error,permission,AccessDeniedException: role etl_runner cannot write to fact_orders; job_id=job_54843_fa5974 request_id=c8348bd9 | attempt=7 hostname=worker-12 memory_mb=2640
549.9,0,warning,N/A,task=crm_delta_merge.load target=crm.leads status=OK run_id=job_53371_71b14e committed partitions=13 at 2026-04-04T22:18:10Z
23.13,0,success,none,"dbt model raw_customers finished: PASS, freshness within SLA, invocation_id=job_68515_84b878"
13.47,1,success,none,task=payment_recon.load target=mart.revenue_daily status=OK run_id=job_18076_06e0a3 committed partitions=6 at 2026-04-12T02:11:57Z
450.81,0,success,none,task=daily_orders_ingest.load target=stg.payments status=OK run_id=job_56254_8c4a52 committed partitions=30 at 2026-04-15T11:48:35Z | attempt=1 hostname=worker-22 memory_mb=6173
192.56,4,success,permission,403 Forbidden from object store during dbt_marts_run; check IAM policy for table=billing.invoices
265.96,0,success,none,"dbt model stg_payments finished: PASS, freshness within SLA, invocation_id=job_54708_6e50bd"
2724.31,2,degraded,none,task=crm_delta_merge.load target=stg_events.clickstream status=OK run_id=job_71571_6fc17a committed partitions=10 at 2026-04-11T18:36:12Z
100.48,0,success,-,task=crm_delta_merge.load target=dim_user status=OK run_id=job_89268_611ce1 committed partitions=19 at 2026-04-07T23:30:51Z
356.74,1,timeout,timeout,Spark executor heartbeat timeout while writing stg.payments; stage=23 retry=1; java.net.SocketTimeoutException: Read timed out
391.52,0,success,none,task=daily_orders_ingest.load target=crm.leads status=OK run_id=job_17321_e5bc4a committed partitions=9 at 2026-04-23T04:48:04Z
491.4,0,success,none,"dbt model raw_customers finished: PASS, freshness within SLA, invocation_id=job_41360_d4328f"
9.26,0,error,dbt_error,dbt test failed: accepted_values on crm.leads.status returned 203 failures
6018.65,3,error,upstream_dependency,HTTP 503 from upstream service during extract for stg_events.clickstream; circuit breaker open; retry=3
2794.2,6,degraded,timeout,Glue task payment_recon exceeded execution_timeout after 2794.2s; last heartbeat lost; job_id=job_72937_f9493a table=crm.leads ts=2026-04-10T09:02:53Z
1436.5,0,success,timeout,SLA miss: upstream batch still running after 1436.5s for clickstream_spark_job; marked timeout job_id=job_93454_c94597
57.3,4,error,missing_file,Airflow sensor customer_dim_build.wait_for_file failed: gs://bucket/raw/analytics.session_rollup/2026-04-07.csv missing
1713.82,2,timeout,missing_file,FileNotFoundError: landing file for stg.payments was not present by cutoff; sensor waited 14m
589.89,0,success,none,"dbt model dim_user finished: PASS, freshness within SLA, invocation_id=job_30896_e61d66"
2245.35,1,warning,schema_mismatch,"dbt contract error in model analytics_session_rollup: missing column updated_at, extra column legacy_code"
469.0,0,success,-,-
412.28,5,success,none,task=inventory_sync.load target=inventory_snapshot status=OK run_id=job_14068_fc3a68 committed partitions=28 at 2026-04-16T13:58:19Z
381.98,1,degraded,schema_mismatch,unknown
345.55,2,success,none,Spark DAG daily_orders_ingest completed successfully for table billing.invoices; rows=1894755 duration=345.55s job_id=job_86763_28f7b9 ts=2026-04-17T17:52:49Z | attempt=3 hostname=worker-24 memory_mb=21938
148.81,0,success,none,task=customer_dim_build.load target=warehouse.shipments status=OK run_id=job_31552_074e1b committed partitions=32 at 2026-04-24T22:02:05Z
545.37,2,success,none,dbt DAG daily_orders_ingest completed successfully for table raw.customers; rows=2289829 duration=545.37s job_id=job_21321_09f23a ts=2026-04-22T07:09:17Z
13.33,0,success,timeot,"dbt model stg_events_clickstream finished: PASS, freshness within SLA, invocation_id=job_34728_34f675"
335.39,3,timeout,timeout,Glue task inventory_sync exceeded execution_timeout after 335.39s; last heartbeat lost; job_id=job_13626_af7f12 table=raw.orders ts=2026-04-24T13:36:19Z
3225.9,1,failed,timeout,Spark executor heartbeat timeout while writing dim_user; stage=78 retry=1; java.net.SocketTimeoutException: Read timed out
557.19,0,success,none,"dbt model stg_events_clickstream finished: PASS, freshness within SLA, invocation_id=job_55680_3d187e"
477.12,2,success,none,Spark DAG crm_delta_merge completed successfully for table stg.payments; rows=1925597 duration=477.12s job_id=job_42195_070197 ts=2026-04-23T09:51:26Z
196.14,6,degraded,permission,AccessDeniedException: role etl_runner cannot write to analytics.session_rollup; job_id=job_24166_d3c4e4 request_id=5d71962e | attempt=7 hostname=worker-22 memory_mb=19077
5573.81,3,success,timeout,Spark executor heartbeat timeout while writing dim_user; stage=72 retry=3; java.net.SocketTimeoutException: Read timed out
354.09,1,success,none,"dbt model fact_orders finished: PASS, freshness within SLA, invocation_id=job_40432_70f973"
12.72,3,error,permission,403 Forbidden from object store during billing_export_load; check IAM policy for table=stg.payments
229.46,6,success,none,dbt DAG payment_recon completed successfully for table inventory_snapshot; rows=820956 duration=229.46s job_id=job_38722_2b6f98 ts=2026-04-21T18:49:46Z
1741.42,0,failed,timeout,Airflow task zipcode_metrics_refresh exceeded execution_timeout after 1741.42s; last heartbeat lost; job_id=job_85053_fe6bad table=raw.customers ts=2026-04-26T06:24:21Z
205.4,0,success,none,"dbt model mart_revenue_daily finished: PASS, freshness within SLA, invocation_id=job_75655_3afa2e | attempt=1 hostname=worker-8 memory_mb=5823"
336.93,1,success,schem_mismatch,Prefect DAG crm_delta_merge completed successfully for table billing.invoices; rows=1699606 duration=336.93s job_id=job_78112_6a1058 ts=2026-04-20T21:01:30Z
388.5,0,success,none,Prefect DAG payment_recon completed successfully for table crm.leads; rows=1841488 duration=388.5s job_id=job_49580_4748b4 ts=2026-04-05T00:35:46Z
379.03,1,success,data_quality,"row_count anomaly for billing.invoices: expected 100k-130k, observed 24390; quarantined batch"
357.59,2,success,none,task=billing_export_load.load target=inventory_snapshot status=OK run_id=job_14739_8de5e7 committed partitions=25 at 2026-04-18T20:37:12Z
346.26,2,failed,timeout,SLA miss: upstream batch still running after 346.26s for daily_orders_ingest; marked timeout job_id=job_31416_f639c2
319.23,0,success,none,task=clickstream_spark_job.load target=crm.leads status=OK run_id=job_12913_608a1c committed partitions=32 at 2026-04-09T11:56:51Z
156.86,1,success,none,task=customer_dim_build.load target=analytics.session_rollup status=OK run_id=job_17458_023e49 committed partitions=2 at 2026-04-27T15:44:05Z
95.15,3,failed,data_quality,"Great Expectations checkpoint failed for raw.orders: null_rate=0.07, duplicate_keys=9569 job_id=job_66169_2f527d"
114.41,0,success,none,Spark DAG customer_dim_build completed successfully for table inventory_snapshot; rows=1193128 duration=114.41s job_id=job_87774_bb536b ts=2026-04-27T19:09:15Z
491.56,0,success,none,task=dbt_marts_run.load target=stg_events.clickstream status=OK run_id=job_52809_83c14b committed partitions=6 at 2026-04-15T05:24:53Z
358.79,3,success,none,Prefect DAG crm_delta_merge completed successfully for table stg_events.clickstream; rows=205232 duration=358.79s job_id=job_14434_bdce9c ts=2026-04-13T06:58:18Z
523.47,0,success,none,task=billing_export_load.load target=mart.revenue_daily status=OK run_id=job_73818_b41ce4 committed partitions=16 at 2026-04-11T05:23:40Z
209.52,1,success,none,Spark DAG fraud_features_etl completed successfully for table warehouse.shipments; rows=824936 duration=209.52s job_id=job_79582_c15270 ts=2026-04-17T21:29:56Z
150.1,0,success,none,Glue DAG clickstream_spark_job completed successfully for table crm.leads; rows=2430946 duration=150.1s job_id=job_44694_63014f ts=2026-04-21T01:24:33Z
2030.33,1,success,none,"dbt model mart_revenue_daily finished: PASS, freshness within SLA, invocation_id=job_16710_b70500"
186.01,0,success,none,dbt DAG billing_export_load completed successfully for table stg.payments; rows=2274733 duration=186.01s job_id=job_31483_bfdf53 ts=2026-04-25T10:30:50Z
482.02,1,warning,none,task=inventory_sync.load target=raw.customers status=OK run_id=job_60840_cde724 committed partitions=5 at 2026-04-18T09:06:44Z
358.02,1,success,none,task=clickstream_spark_job.load target=warehouse.shipments status=OK run_id=job_74798_73f1e6 committed partitions=13 at 2026-04-15T14:06:00Z
114.07,0,warning,upstream_dependency,Upstream dependency crm_api delayed; skipping fraud_features_etl for inventory_snapshot; job_id=job_54656_a64ffd
5488.02,0,success,timeout,Spark task dbt_marts_run exceeded execution_timeout after 5488.02s; last heartbeat lost; job_id=job_34218_009fb3 table=raw.orders ts=2026-04-28T05:00:12Z
49.3,1,success,none,Prefect DAG zipcode_metrics_refresh completed successfully for table stg_events.clickstream; rows=544950 duration=48.28s job_id=job_25963_15086e ts=2026-04-04T03:08:42Z
3.36,1,success,none,task=customer_dim_build.load target=crm.leads status=OK run_id=job_12207_467d4d committed partitions=16 at 2026-04-24T04:36:41Z
183.28,0,success,none,Spark DAG billing_export_load completed successfully for table raw.customers; rows=801883 duration=183.28s job_id=job_94978_046a03 ts=2026-04-01T04:10:22Z
434.58,2,success,none,task=billing_export_load.load target=raw.orders status=OK run_id=job_54742_23cbd7 committed partitions=24 at 2026-04-05T05:21:05Z
50.92,2,success,upstream_dependency,Upstream dependency vendor_sftp delayed; skipping crm_delta_merge for raw.orders; job_id=job_47889_f3e223
4.28,2,error,permission,permission denied for schema analytics while executing INSERT into stg_events.clickstream; user=svc_etl
2482.56,6,degraded,upstream_dependency,External dependency not ready: watermark behind by 328 minutes for pipeline=payment_recon
182.64,1,failed,permission,AccessDeniedException: role etl_runner cannot write to stg_events.clickstream; job_id=job_12153_7efb13 request_id=f9257ff6
2019.5,1,timeout,timeout,Airflow task zipcode_metrics_refresh exceeded execution_timeout after 2019.5s; last heartbeat lost; job_id=job_22256_6aea0f table=stg_events.clickstream ts=2026-04-26T21:47:03Z
140.36,3,failed,permission,403 Forbidden from object store during zipcode_metrics_refresh; check IAM policy for table=analytics.session_rollup
1061.79,0,failed,upstream_dependency,External dependency not ready: watermark behind by 156 minutes for pipeline=crm_delta_merge
6791.0,0,degraded,none,"dbt model crm_leads finished: PASS, freshness within SLA, invocation_id=job_84356_ff541e | attempt=1 hostname=worker-23 memory_mb=4666"
354.69,1,success,none,task=daily_orders_ingest.load target=stg.payments status=OK run_id=job_33565_61602b committed partitions=33 at 2026-04-08T04:36:11Z
399.94,2,error,schema_mismatch,Schema validation failed for crm.leads: expected column customer_id INT but found STRING; job_id=job_65328_c52e45 ts=2026-04-18T02:55:06Z
11.97,0,success,none,task=daily_orders_ingest.load target=dim_user status=OK run_id=job_89281_deab73 committed partitions=33 at 2026-04-05T12:51:52Z
72.21,1,warning,none,"dbt model raw_orders finished: PASS, freshness within SLA, invocation_id=job_16403_554bad"
11.0,1,success,none,task=billing_export_load.load target=raw.orders status=OK run_id=job_41508_4a28dd committed partitions=2 at 2026-04-28T22:21:45Z
5917.6,2,degraded,data_quality,"row_count anomaly for inventory_snapshot: expected 100k-130k, observed 22827; quarantined batch"
230.43,1,success,none,"dbt model billing_invoices finished: PASS, freshness within SLA, invocation_id=job_23643_1554e7"
6.28,0,success,none,"dbt model mart_revenue_daily finished: PASS, freshness within SLA, invocation_id=job_85459_3a76a5"
554.07,0,failed,data_quality,"Great Expectations checkpoint failed for dim_user: null_rate=0.12, duplicate_keys=19676 job_id=job_43779_f1fb43"
174.14,4,timeout,data_quality,"row_count anomaly for raw.orders: expected 100k-130k, observed 349; quarantined batch | attempt=5 hostname=worker-14 memory_mb=4182"
206.01,6,success,dbt_error,dbt test failed: accepted_values on raw.customers.status returned 400 failures
498.22,0,error,permission,403 Forbidden from object store during zipcode_metrics_refresh; check IAM policy for table=stg_events.clickstream | attempt=1 hostname=worker-11 memory_mb=8299
2.8,2,success,none,task=daily_orders_ingest.load target=raw.orders status=OK run_id=job_17259_93250f committed partitions=2 at 2026-04-07T13:09:19Z
263.32,1,success,none,dbt DAG zipcode_metrics_refresh completed successfully for table stg.payments; rows=1275174 duration=263.32s job_id=job_78746_b9348d ts=2026-04-10T01:28:07Z
12.51,0,success,none,task=zipcode_metrics_refresh.load target=crm.leads status=OK run_id=job_18498_b094d7 committed partitions=46 at 2026-04-10T20:54:06Z
8.31,0,success,none,Glue DAG zipcode_metrics_refresh completed successfully for table dim_user; rows=431858 duration=8.31s job_id=job_93463_43de12 ts=2026-04-08T05:20:58Z
135.25,2,failed,none,Airflow DAG billing_export_load completed successfully for table inventory_snapshot; rows=956844 duration=135.25s job_id=job_94139_363983 ts=2026-04-24T07:51:39Z
240.11,4,degraded,data_quality,DQ rule violation in zipcode_metrics_refresh: negative amount detected in stg_events.clickstream; bad_rows=5571
467.29,2,success,data_quality,
62.51,0,success,data_quality,DQ rule violation in inventory_sync: negative amount detected in crm.leads; bad_rows=891
365.32,0,success,none,dbt DAG crm_delta_merge completed successfully for table raw.orders; rows=1445229 duration=365.32s job_id=job_62850_a17b91 ts=2026-04-14T04:44:03Z
2317.55,0,success,none,task=payment_recon.load target=warehouse.shipments status=OK run_id=job_55185_49e9cb committed partitions=30 at 2026-04-13T03:57:29Z
142.68,0,success,none,Spark DAG fraud_features_etl completed successfully for table analytics.session_rollup; rows=1354935 duration=142.68s job_id=job_50251_43f3b4 ts=2026-04-02T06:08:31Z
315.33,3,success,none,task=daily_orders_ingest.load target=raw.customers status=OK run_id=job_93763_d72db9 committed partitions=7 at 2026-04-16T21:26:40Z
424.84,1,warning,none,task=inventory_sync.load target=raw.orders status=OK run_id=job_85028_1f0603 committed partitions=35 at 2026-04-24T00:50:03Z
335.03,3,timeout,timeout,Glue task inventory_sync exceeded execution_timeout after 335.39s; last heartbeat lost; job_id=job_13626_af7f12 table=raw.orders ts=2026-04-24T13:36:19Z
465.5,0,success,none,Spark DAG payment_recon completed successfully for table crm.leads; rows=2338515 duration=465.5s job_id=job_84431_1f7b7f ts=2026-04-15T21:37:59Z
582.99,2,warning,none,"dbt model mart_revenue_daily finished: PASS, freshness within SLA, invocation_id=job_89918_6f5eae"
471.45,4,success,none,"dbt model raw_customers finished: PASS, freshness within SLA, invocation_id=job_90010_accb40"
531.57,1,success,none,"dbt model dim_user finished: PASS, freshness within SLA, invocation_id=job_91204_7834a9"
2818.08,4,timeout,dbt_error,dbt test failed: accepted_values on fact_orders.status returned 90 failures
791.18,1,success,none,"dbt model dim_user finished: PASS, freshness within SLA, invocation_id=job_94649_27a068"
140.65,0,warning,data_quality,DQ rule violation in inventory_sync: negative amount detected in warehouse.shipments; bad_rows=1762
224.53,0,warning,missing_file,Input path not found s3://lake/dbt_marts_run/dt=2026-04-10/part-000.snappy.parquet; job_id=job_94320_1534c0
231.99,3,error,dbt_error,dbt test failed: accepted_values on fact_orders.status returned 177 failures
575.43,3,success,upstream_dependency,HTTP 503 from upstream service during extract for raw.customers; circuit breaker open; retry=3 | attempt=4 hostname=worker-1 memory_mb=11128
5.25,2,success,none,task=zipcode_metrics_refresh.load target=billing.invoices status=OK run_id=job_60570_2157b2 committed partitions=28 at 2026-04-23T17:51:47Z
126.4,0,success,none,dbt DAG zipcode_metrics_refresh completed successfully for table stg_events.clickstream; rows=1581988 duration=126.4s job_id=job_94560_a88256 ts=2026-04-10T22:43:17Z
286.59,0,success,none,"dbt model dim_user finished: PASS, freshness within SLA, invocation_id=job_44816_c3c65a"
142.1,1,success,upstream_dependency,External dependency not ready: watermark behind by 303 minutes for pipeline=payment_recon
202.32,3,success,none,task=billing_export_load.load target=mart.revenue_daily status=OK run_id=job_74107_782553 committed partitions=19 at 2026-04-15T17:57:11Z
249.73,0,warning,data_quality,"Great Expectations checkpoint failed for analytics.session_rollup: null_rate=0.21, duplicate_keys=2573 job_id=job_61949_9a89d2"
310.96,1,success,none,task=clickstream_spark_job.load target=dim_user status=OK run_id=job_58784_5df094 committed partitions=26 at 2026-04-12T06:43:23Z | attempt=2 hostname=worker-6 memory_mb=7394
559.77,5,degraded,none,"dbt model warehouse_shipments finished: PASS, freshness within SLA, invocation_id=job_13149_1afbbe"
5237.63,1,failed,timeout,SLA miss: upstream batch still running after 5237.63s for payment_recon; marked timeout job_id=job_25095_535463
235.52,2,success,upstream_dependency,Upstream dependency vendor_sftp delayed; skipping payment_recon for analytics.session_rollup; job_id=job_95278_020aca
4859.91,1,success,timeot,task=daily_orders_ingest.load target=raw.customers status=OK run_id=job_97418_5d5a32 committed partitions=32 at 2026-04-12T04:40:03Z
106.36,0,success,none,Glue DAG daily_orders_ingest completed successfully for table inventory_snapshot; rows=2075661 duration=106.36s job_id=job_26136_405ddf ts=2026-04-06T17:27:04Z
533.22,2,degraded,none,-
195.33,0,success,none,"dbt model inventory_snapshot finished: PASS, freshness within SLA, invocation_id=job_55617_63b5b5"
568.77,2,warning,dbt_error,dbt run failed on model fact_orders: Compilation Error near line 53; invocation_id=job_81352_8bb912
176.2,0,success,none,Airflow DAG payment_recon completed successfully for table fact_orders; rows=2230156 duration=176.2s job_id=job_35762_108acf ts=2026-04-19T15:50:28Z
2259.54,2,success,none,"dbt model fact_orders finished: PASS, freshness within SLA, invocation_id=job_20345_482e9f | attempt=3 hostname=worker-3 memory_mb=4328"
2356.69,2,timeout,data_quality,DQ rule violation in customer_dim_build: negative amount detected in billing.invoices; bad_rows=5189
85.82,1,degraded,none,task=customer_dim_build.load target=inventory_snapshot status=OK run_id=job_60098_c0e46f committed partitions=7 at 2026-04-24T10:39:13Z
58.06,3,success,upstream_dependency,External dependency not ready: watermark behind by 68 minutes for pipeline=payment_recon
471.32,0,success,none,Airflow DAG customer_dim_build completed successfully for table stg.payments; rows=2464851 duration=471.32s job_id=job_68255_d5352d ts=2026-04-24T19:34:11Z
271.04,0,success,none,"dbt model stg_payments finished: PASS, freshness within SLA, invocation_id=job_44013_eb5aa4"
439.83,0,success,none,task=crm_delta_merge.load target=analytics.session_rollup status=OK run_id=job_93281_30be82 committed partitions=17 at 2026-04-02T21:26:20Z
1645.86,2,success,none,dbt DAG billing_export_load completed successfully for table analytics.session_rollup; rows=1187235 duration=1645.86s job_id=job_48384_03434b ts=2026-04-20T15:21:04Z
396.67,1,error,missing_file,FileNotFoundError: landing file for billing.invoices was not present by cutoff; sensor waited 37m
6519.19,6,degraded,timeout,SLA miss: upstream batch still running after 6519.19s for inventory_sync; marked timeout job_id=job_88602_596e08
304.92,0,success,none,"dbt model crm_leads finished: PASS, freshness within SLA, invocation_id=job_51665_832a6c"
337.42,0,success,none,task=crm_delta_merge.load target=raw.customers status=OK run_id=job_64224_96fbeb committed partitions=26 at 2026-04-04T08:14:44Z
